0.000000,-5117.610352,-1204.043701,2834.447021,3798.276611,-7485.956543,2607.666260,-8256.108398,-3732.316406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258578.141459
1.000000,-3620.624756,-1964.964111,-4708.461914,-1963.801880,-1633.577148,4604.146484,2134.211426,3093.213135,-9204.783203,-2027.303101,5892.992676,6849.758789,-13830.365234,6060.339844,-15182.175781,-6892.629395,0.012000,0.457000,0.203000,192.000000,0.000000,96.000000,14.000000,72.000000,6.000000,88.000000,0.000000,0.000000,0.000000,1583258578.200371
3.000000,-7236.332520,-3921.501709,-9413.548828,-3921.367676,-3260.337158,9214.774414,4272.379395,6196.774902,-9201.453125,-2024.285645,5896.926270,6857.179688,-13832.465820,6066.486816,-15179.381836,-6888.159180,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258578.200384
5.000000,-7229.760742,-3913.902100,-9413.101562,-3914.259766,-3266.483887,9217.255859,4275.911133,6198.943359,-9198.033203,-2005.309082,5905.576660,6870.925781,-13828.912109,6073.013672,-15176.119141,-6883.532227,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258578.200396
7.000000,-7228.308105,-3912.739746,-9408.586914,-3910.705811,-3266.282715,9219.826172,4281.431641,6209.627441,-9207.488281,-2012.685059,5897.216797,6866.500488,-13837.562500,6068.453613,-15182.109375,-6892.473145,0.017000,0.467000,0.177000,192.000000,0.500000,8.000000,14.500000,24.000000,5.500000,8.000000,0.000000,0.000000,0.000000,1583258578.200408
9.000000,-7230.811523,-3918.171143,-9417.415039,-3921.188721,-3267.958984,9202.883789,4275.754395,6188.214355,-9200.938477,-2015.076782,5897.865234,6865.024902,-13830.677734,6064.251465,-15180.745117,-6896.429199,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258578.200419
11.000000,-7232.867676,-3920.585205,-9410.330078,-3914.885498,-3259.375977,9210.192383,4282.124512,6208.174316,-9208.896484,-2022.586914,5893.752441,6858.297363,-13835.148438,6063.670410,-15177.706055,-6890.461426,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258578.200431
13.000000,-7244.110840,-3932.476318,-9416.655273,-3918.640625,-3265.433350,9210.013672,4279.286133,6202.362793,-9211.466797,-2028.040771,5890.623047,6846.629883,-13829.023438,6054.819336,-15177.392578,-6892.093262,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258578.200443
15.000000,-7242.255371,-3932.275146,-9412.676758,-3916.405518,-3255.330322,9204.694336,4274.905273,6194.115234,-9213.299805,-2028.353638,5885.929199,6844.036621,-13832.465820,6052.405273,-15180.410156,-6898.217285,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258578.259928
17.000000,-7244.289551,-3936.142090,-9421.528320,-3925.346191,-3264.427490,9199.418945,4265.137207,6178.111328,-9208.381836,-2027.057251,5890.243164,6850.876465,-13828.688477,6047.823242,-15183.852539,-6902.397461,0.022000,0.471000,0.165000,192.000000,0.500000,48.000000,14.500000,56.000000,5.000000,40.000000,0.000000,0.000000,0.000000,1583258578.259951
19.000000,-7234.231445,-3924.809814,-9413.660156,-3920.048828,-3261.074707,9207.264648,4274.569824,6195.903320,-9199.798828,-2027.347900,5899.273438,6857.246582,-13825.961914,6058.104980,-15180.342773,-6887.712402,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258578.259955
21.000000,-7231.102051,-3923.669678,-9414.666016,-3922.730957,-3271.758789,9213.947266,4276.112305,6198.742188,-9200.603516,-2013.266235,5901.620117,6857.604492,-13827.414062,6060.094238,-15186.757812,-6898.440918,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258578.259959
23.000000,-7223.904785,-3914.751465,-9410.397461,-3926.195557,-3264.829834,9205.744141,4268.668945,6184.973145,-9197.474609,-2019.412964,5902.380371,6858.319824,-13828.464844,6057.255371,-15184.209961,-6900.676270,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258578.259963
25.000000,-7231.660645,-3927.156738,-9414.822266,-3932.118652,-3266.304932,9202.950195,4274.905273,6190.427246,-9203.508789,-2035.886230,5895.428711,6849.557617,-13831.638672,6051.376953,-15188.032227,-6911.159180,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258578.259967
