0.000000,-5443.812012,-1576.490845,2655.521240,3568.724121,-7807.396973,2314.031250,-8564.673828,-3844.566895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017000,0.448000,0.214000,192.000000,1.000000,16.000000,28.000000,0.000000,13.000000,96.000000,0.000000,0.000000,0.000000,1583258430.281844
1.000000,-3800.623535,-2897.098877,-5077.354980,-2237.364746,-2334.840820,3628.135010,1270.517822,2398.587891,-10738.425781,-3089.614502,5372.264160,7243.932129,-15348.673828,4783.653320,-16903.931641,-7553.212891,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.340755
3.000000,-7590.294434,-5787.514648,-10149.591797,-4473.231934,-4668.720215,7257.655762,2540.543945,4796.371094,-10726.467773,-3082.461914,5384.378418,7256.784180,-15342.326172,4790.760742,-16898.611328,-7546.060547,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.340772
5.000000,-7580.884277,-5774.997559,-10139.868164,-4461.095215,-4664.361816,7272.564453,2547.204590,4812.263184,-10726.780273,-3077.008057,5385.496094,7256.336914,-15347.757812,4796.862793,-16890.699219,-7537.924316,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.340784
7.000000,-7571.697754,-5768.426270,-10136.247070,-4458.904785,-4665.792480,7275.202148,2551.831543,4808.753906,-10720.500000,-3079.735107,5391.978027,7258.393555,-15337.185547,4791.655273,-16888.888672,-7540.875000,0.024000,0.460000,0.192000,192.000000,0.500000,64.000000,14.000000,96.000000,6.000000,0.000000,0.000000,0.000000,0.000000,1583258430.340795
9.000000,-7573.262695,-5772.047363,-10133.900391,-4463.017578,-4661.500977,7269.636230,2547.316406,4806.094238,-10722.779297,-3077.164551,5388.804199,7253.118652,-15341.342773,4793.577148,-16888.976562,-7538.706543,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.340807
11.000000,-7564.880371,-5763.553711,-10128.827148,-4457.965820,-4663.803223,7271.647949,2551.205566,4809.491699,-10712.184570,-3071.487305,5397.722656,7268.094238,-15332.223633,4800.148926,-16883.121094,-7532.850586,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.340818
13.000000,-7555.313965,-5753.070801,-10129.609375,-4454.523926,-4664.317383,7277.347656,2551.920898,4810.922363,-10710.955078,-3066.212158,5396.917969,7266.820312,-15344.382812,4802.964844,-16886.048828,-7535.331543,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.340830
15.000000,-7547.714355,-5744.912109,-10131.531250,-4454.255371,-4665.703125,7276.945312,2549.082275,4799.053711,-10698.505859,-3063.105225,5410.149902,7276.833496,-15336.559570,4807.077637,-16878.404297,-7530.145996,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.400927
17.000000,-7535.331543,-5734.742188,-10122.188477,-4446.812500,-4651.576660,7284.500488,2560.168701,4821.360352,-10698.237305,-3050.767090,5411.111328,7276.006836,-15335.508789,4806.697754,-16880.259766,-7529.207031,0.027000,0.465000,0.185000,192.000000,0.500000,88.000000,14.500000,8.000000,5.500000,72.000000,0.000000,0.000000,0.000000,1583258430.400937
19.000000,-7535.868164,-5734.474121,-10129.184570,-4452.154297,-4663.087891,7276.677246,2547.919922,4805.155273,-10691.375000,-3045.559082,5417.727539,7284.433105,-15331.217773,4815.906738,-16877.398438,-7527.798828,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.400942
21.000000,-7521.227539,-5719.319336,-10117.382812,-4438.899902,-4657.276367,7291.116211,2560.593506,4822.075684,-10690.750000,-3043.502930,5420.722656,7284.612305,-15335.911133,4817.605469,-16878.695312,-7528.291016,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.400946
23.000000,-7533.923340,-5732.395020,-10130.301758,-4457.228027,-4664.160645,7270.284668,2549.618652,4801.288574,-10702.685547,-3062.188965,5409.613770,7272.296387,-15332.625977,4792.392578,-16889.603516,-7551.134277,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.400951
25.000000,-7536.359863,-5736.910156,-10124.625000,-4460.022461,-4649.609863,7264.338867,2548.702393,4800.305176,-10698.036133,-3056.913818,5416.162598,7277.280762,-15330.278320,4798.896973,-16890.273438,-7546.753418,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.400955
27.000000,-7534.236328,-5733.669434,-10131.128906,-4460.201172,-4666.127441,7263.802734,2549.037598,4798.919434,-10703.579102,-3054.835205,5416.431152,7280.052246,-15337.610352,4802.138184,-16890.921875,-7542.260742,0.029000,0.465000,0.184000,192.000000,0.500000,104.000000,14.500000,8.000000,5.500000,64.000000,0.000000,0.000000,0.000000,1583258430.400960
29.000000,-7525.720215,-5725.510742,-10119.505859,-4449.293457,-4653.901367,7275.582031,2562.225098,4822.500488,-10693.342773,-3052.219971,5424.500000,7288.858887,-15327.529297,4809.625977,-16882.898438,-7532.224609,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.400964
31.000000,-7528.291016,-5725.779297,-10123.373047,-4449.315918,-4661.053711,7282.265137,2560.034668,4818.030273,-10701.634766,-3048.934326,5415.961426,7286.914062,-15331.396484,4809.603516,-16881.310547,-7533.230469,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.460465
33.000000,-7541.411133,-5736.440918,-10121.472656,-4446.119629,-4650.325195,7281.527344,2561.621582,4816.398438,-10714.799805,-3064.200439,5403.601074,7278.577148,-15333.072266,4803.166016,-16885.199219,-7534.348145,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.460477
35.000000,-7567.629883,-5760.088867,-10130.391602,-4452.579102,-4657.432617,7285.372070,2560.682861,4820.131348,-10731.698242,-3076.404541,5392.850098,7263.355469,-15339.487305,4802.026367,-16884.552734,-7535.532715,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.460506
37.000000,-7608.421875,-5791.269531,-10124.847656,-4450.321777,-4650.816895,7287.249512,2566.181396,4824.400391,-10750.741211,-3094.822510,5380.958984,7253.900879,-15339.889648,4802.182617,-16883.412109,-7533.767090,0.029000,0.469000,0.177000,192.000000,0.500000,104.000000,14.500000,40.000000,5.500000,8.000000,0.000000,0.000000,0.000000,1583258430.460516
39.000000,-7678.360352,-5837.604980,-10144.271484,-4465.341797,-4667.714844,7278.934570,2552.792725,4806.921387,-10786.057617,-3129.937012,5346.581543,7215.031250,-15364.878906,4784.524902,-16902.968750,-7556.565918,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.460526
41.000000,-7721.007324,-5845.941895,-10151.022461,-4470.929688,-4656.002441,7279.292480,2560.347412,4812.687988,-10783.576172,-3137.268311,5351.923828,7219.233398,-15346.840820,4793.018555,-16893.537109,-7542.752441,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258430.460537
