0.000000,-5624.749023,-1689.724731,2676.129639,3505.513428,-7966.273438,2206.072510,-8732.580078,-3774.315430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011000,0.453000,0.211000,192.000000,0.000000,176.000000,28.000000,80.000000,13.000000,48.000000,0.000000,0.000000,0.000000,1583258346.111381
1.000000,-4037.194336,-3135.502686,-5227.111816,-2215.057861,-2544.634277,3410.093750,995.546692,2172.589600,-11342.213867,-3642.015381,5095.683594,6871.149414,-15859.478516,4455.529297,-17399.468750,-7606.052734,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258346.170072
3.000000,-8069.583008,-6263.092773,-10458.850586,-4429.914551,-5094.387207,6826.982422,1986.801758,4348.509277,-11340.916992,-3620.893066,5099.975098,6878.525391,-15855.924805,4475.690918,-17401.882812,-7600.710449,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258346.170085
5.000000,-8056.194336,-6241.434082,-10460.772461,-4428.416992,-5098.432617,6831.229492,1979.850342,4346.005859,-11331.864258,-3616.333252,5105.540527,6877.586914,-15855.544922,4466.146484,-17404.744141,-7608.019531,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258346.170097
7.000000,-8029.975586,-6213.762207,-10457.285156,-4421.219727,-5095.057617,6831.452637,1982.063232,4344.016602,-11318.364258,-3602.139893,5117.945801,6891.735352,-15853.488281,4480.876465,-17406.242188,-7600.911621,0.010000,0.463000,0.193000,192.000000,0.000000,80.000000,14.000000,120.000000,6.000000,8.000000,0.000000,0.000000,0.000000,1583258346.170108
9.000000,-8008.674316,-6195.970215,-10458.157227,-4420.236328,-5101.651367,6829.016602,1974.865967,4337.199219,-11305.131836,-3592.998047,5123.265625,6899.021973,-15849.509766,4474.104004,-17403.648438,-7603.303223,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258346.170120
11.000000,-7985.316895,-6176.166992,-10447.540039,-4414.625977,-5092.531738,6829.865723,1978.106934,4338.227539,-11299.275391,-3592.841553,5122.304199,6901.212402,-15848.816406,4481.413086,-17406.107422,-7597.022461,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258346.170131
13.000000,-7974.789062,-6169.081055,-10457.933594,-4422.426758,-5099.595215,6833.553711,1972.228394,4338.518066,-11287.697266,-3579.609375,5129.412109,6901.815918,-15843.162109,4477.300293,-17397.882812,-7595.703613,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258346.170143
15.000000,-7954.203125,-6154.306641,-10447.048828,-4416.637695,-5091.123535,6828.457520,1991.294434,4349.179688,-11284.457031,-3575.474365,5132.787598,6906.934570,-15840.189453,4484.609375,-17395.468750,-7588.908691,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1583258346.230224
17.000000,-7939.920410,-6142.504883,-10447.003906,-4415.854980,-5092.777832,6831.676270,1996.278931,4360.489746,-11274.465820,-3572.769775,5143.516113,6910.667480,-15838.646484,4476.919922,-17390.572266,-7589.847656,0.008000,0.469000,0.183000,192.000000,0.000000,64.000000,14.500000,40.000000,5.500000,56.000000,0.000000,0.000000,0.000000,1583258346.230232
